unique Id,transcription
Rodrigo_00059_17,plidamente –
Rodrigo_00059_18,e Ste Rey hispan Auia Vna hija muy hermosa
Rodrigo_00059_19,qe auia nombre liberia y era mucho sabidora y
Rodrigo_00059_20,muy entendida de la Arte de la Astrologia. Porque la ense
Rodrigo_00059_21,"ñara el mas sabio qe auia en españa a essa sazon, Ca lo"
Rodrigo_00059_22,apprendiera de hercules & de Alante el su estrellero & por ē
Rodrigo_00059_23,de el Rei hispan su padre ouo con ella su Acuerdo de poblar
Rodrigo_00059_24,A cadis
Rodrigo_00060_00,"A cadis. Mas era lugar muy Peligrosso por tres cossas, la"
Rodrigo_00060_01,"Vna era porque no auia abondo de Agua, & la otra por el bra"
Rodrigo_00060_02,"ço de la mar, que auian a passar por nauios, la tercera porqe"
Rodrigo_00060_03,era la tierra tam lodossa A manera de barrizal a que no podi
Rodrigo_00060_04,an ay llegar los hombres en ynuierno sino a gran peligro
Rodrigo_00060_05,de ssi y de lo que trayan E sobre esto ouo consejo con su hi
Rodrigo_00060_06,ja en que manera podria poblar aquel lugar y ella dixole
Rodrigo_00060_07,"señor padre yo uos dare consejo en tal manera. que el, que le"
Rodrigo_00060_08,otorgasse que la no cassasse sino con quien ella quisiesse. E el
Rodrigo_00060_09,fiandosse en ella & porque entendia por su pro ouoselo de o
Rodrigo_00060_10,torgar. & hispan no auia otro fijo ni fija qe heredasse lo
Rodrigo_00060_11,suyo sino aquella . y veniansela a demandar Reyes
Rodrigo_00060_12,y hijos de Reyes & grandes principes & otros altos hom
Rodrigo_00060_13,bres assi de los Reyes Comarcanos como de otras tierras
Rodrigo_00060_14,lueñes. lo vno porque era ella muy hermosa y muy sabia
Rodrigo_00060_15,lo al porque sabian qe fincaua el Reyno a ella. & por esto
Rodrigo_00060_16,muchos altos hombres y de gran guissa la venieron a demā
Rodrigo_00060_17,dar con quien ella no quiso cassar. Y estuuo assi vn gran tiē
Rodrigo_00060_18,po de guissa que el padre era ya enuegescido & los hombres
Rodrigo_00060_19,de la tierra temianse de su muerte y pidieronle por merçed
Rodrigo_00060_20,qe cassasse a su hija porque quando el finasse no quedassen
Rodrigo_00060_21,ellos sin señor. y el dixoles qe fuessen a ella y se lo Roga
Rodrigo_00060_22,ssen qe el seria dello muy plazentero. E ellos fuerō a ella
Rodrigo_00060_23,y pidieronle por merced que cassasse. & ella otorgoselo. & ma
Rodrigo_00061_00,guer auia puesto de no cassar sino con quien ella quisiesse qe
Rodrigo_00061_01,ella cassaria de grado por complazer a su padre & a los altos
Rodrigo_00061_02,"hombres, si a aquella sazon veniesse alguno qe a ella conue"
Rodrigo_00061_03,niesse qe ella cassaria con el pues todos lo tenian por bien. &
Rodrigo_00061_04,vinieronla a pedir tres ynfantes hijos de Reyes muy ricos
Rodrigo_00061_05,y con muy grandes algos & muy Ricas Joyas. E el vno era
Rodrigo_00061_06,de Grecia y el otro era de escocia y el otro de affrica y el pa
Rodrigo_00061_07,dre della quando lo supo plugole mucho con ellos porque los
Rodrigo_00061_08,vido muy fermossos & muy apuestos y bien Razonados
Rodrigo_00061_09,y demas supo que eran muy Ricos hombres. & por ende Re
Rodrigo_00061_10,"cibiolos muy bien y hizoles muchas honrras, & de ssi hablo"
Rodrigo_00061_11,cada vno dellos con el Rey & pidieron le su hija & el di
Rodrigo_00061_12,xo qe a el mucho le plazia mas que fuessen a ella. & de qual
Rodrigo_00061_13,"de ellos se ella pagasse que el seria pagado, & ellos hizieron"
Rodrigo_00061_14,lo assi & fueronse para la ynfante y despues qe cada vno
Rodrigo_00061_15,"dellos le ouo dicho su Razon, dixoles ella qe veniessen otro"
Rodrigo_00061_16,dia y que les daria la Respuesta a todos tres en vno & ellos
Rodrigo_00061_17,touieron que les hazia escarnio pero hizieron como ella les
Rodrigo_00061_18,mando & quando otro dia Vinieron a ella preguntoles qe
Rodrigo_00061_19,qual dellos la Amaua mas & cada vno dellos dixo por ssi
Rodrigo_00061_20,que el. y estonces dixo ella qe bien creya qe cada vno la ama
Rodrigo_00061_21,"ua. Mas en esto entenderia ella qe era ello assi, si fiziessen"
Rodrigo_00061_22,por ella lo que les ella dixesse y qualquier dellos qe Antes lo
Rodrigo_00061_23,Acabasse que con aquel cassaria ella. y ellos dixeron qe les dixe
Rodrigo_00061_24,sse lo que
Rodrigo_00062_00,sse lo que queria. & que lo farian de buenamente. & enton
Rodrigo_00062_01,ces dixoles ella que aquel lugar era el que su padre mas ama
Rodrigo_00062_02,ua & alli queria fazer cabeça de todo el Reyno. & que Ame
Rodrigo_00062_03,"nos de tres cosas, no podia aquel lugar ser cumplido ni Abondado"
Rodrigo_00062_04,la primera cosa que el lugar fuesse cercado de muro & de torres
Rodrigo_00062_05,& que Aya muy Ricas moradas para ella y para quien con e
Rodrigo_00062_06,lla cassasse. y la otra de auer alli vna puente por do entrassen
Rodrigo_00062_07,las gentes a la Villa y por do Veniesse el Agua a la villa & la
Rodrigo_00062_08,otra que tam grandes eran los lodos en ynuierno qe no podiā
Rodrigo_00062_09,los hombres andar por el lugar a menos de Auer Ay sus cal
Rodrigo_00062_10,çadas por donde Andouiessen sin embargo. E destas tres
Rodrigo_00062_11,cossas qe tomasse Cada vno a hazer la suya. y el primero qe
Rodrigo_00062_12,Acabasse su labor aquel cassaria con ella y seria señor del
Rodrigo_00062_13,lugar y de toda la tierra. E ellos quando esto oyeron tanto
Rodrigo_00062_14,sabor Auia Cada Vno dellos de cassar con ella qe todos tres
Rodrigo_00062_15,dixeron que lo harian muy de grado E luego hizieron
Rodrigo_00062_16,tres partes las labores y echaron suertes qe cada vno fiziesse
Rodrigo_00062_17,"la obra qe por suerte le cayesse, porque ninguno no lleuasse peoria"
Rodrigo_00062_18,ni fuesse engañado en su obra. y embiaron luego por maestros
Rodrigo_00062_19,y hizieron Aparejar todos los otros pertechos qe eran cumpli
Rodrigo_00062_20,deros A la obra E començaron de labrar A muy grand prie
Rodrigo_00062_21,ssa cada vno en su obra y con la grande agucia qe se dieron
Rodrigo_00062_22,dende A poco Tiempo fue Cercada & fechas las otras obras
Rodrigo_00062_23,E el primero que Acabo de fazer su obra fue el ynfante de greçia
Rodrigo_00063_00,que Auia nombre Pirrus & este fizo la puente y traxo el agua
Rodrigo_00063_01,& Acabada su obra fuesse para la ynfanta & dixole como a
Rodrigo_00063_02,via Acabado su obra. y a ella plugole mucho & otorgole de ca
Rodrigo_00063_03,"ssar con el, mas Rogole qe no dixesse nada de como Auia aca"
Rodrigo_00063_04,"bado, fasta que los otros touiessen sus obras cerca de Acaba"
Rodrigo_00063_05,"das y que estonces se cassaria con ella, Porque el Acabasse"
Rodrigo_00063_06,despues que cassassen mas ligeramente lo que faltasse de A
Rodrigo_00063_07,cabar de Aquellas obras. E el ynfante Pirus fizolo assi
Rodrigo_00063_08,qe attendio fasta que los otros ouieron cerca acabado sus obras
Rodrigo_00063_09,Estonces Pirus llamo al Rey & mostrole como Auia aca
Rodrigo_00063_10,bado su obra E al Rey plugole mucho por quanto Pirus
Rodrigo_00063_11,era natural de Grecia. estonces pirus Abrio el caño y
Rodrigo_00063_12,dexo venir el Agua a la Villa y el Rey ouo grand plazer
Rodrigo_00063_13,con el y cassolo con su hija. y a los otros dioles grandes dones
Rodrigo_00063_14,y embiolos los mas pagados que el pudo. y en esta manera
Rodrigo_00063_15,fue poblada la Villa de Calis y cercada de muros y tor
Rodrigo_00063_16,res y fechas calçadas de piedra por la villa y por la isla
Rodrigo_00063_17,donde conuenia & era menester. y hecha la puente y veni
Rodrigo_00063_18,da el Agua por ella de muy lueñe por sus caños labrados tra
Rodrigo_00063_19,uesando muchos montes y valles y alcantarillos. y acabo
Rodrigo_00063_20,despues Piros las otras labores que quedaron de Acabar por
Rodrigo_00063_21,la villa y por la ysla E assi fue la villa de cadis en aqella
Rodrigo_00063_22,sazon vna de las mas nobles cosas que ouo en españa &
Rodrigo_00063_23,tanto la Amaua el Rei yspan que alli puso su silla & hizo
Rodrigo_00063_24,la cabeça
Rodrigo_00064_00,La cabeça de toda su tierra y Ansi lo fue en toda su Vida
Rodrigo_00064_01,E despues desto biuio el Rey hispan poco Tiempo & fue
Rodrigo_00064_02,mucho Amado en toda españa & ouo muy buenos años y
Rodrigo_00064_03,mucho Abondados en su vida. & murio a Veinte Años des
Rodrigo_00064_04,pues qe troya fue destruyda la segunda uez. E fue mucho
Rodrigo_00064_05,"amado de los españoles, que algunos ouo ay que se mataron"
Rodrigo_00064_06,por el por el gran pessar que ouieron de su muerte. y otros qe
Rodrigo_00064_07,"jamas no quisieron Reir, ni auer Alegria en sus coraçones"
Rodrigo_00064_08,ni vestir paños de color y fue enterrado en cales –
Rodrigo_00064_09,11 ¶ De como poblo pirus A gra
Rodrigo_00064_10,19 nada y A osuna y lo que acaescio despues qe
Rodrigo_00064_11,fue enterrado el Rey hispan y de como coro
Rodrigo_00064_12,naron A pirus su yerno Por Rey.
Rodrigo_00064_13,d Espues qe fue enterrado el Rey hispan en calis
Rodrigo_00064_14,assi como oistes fue luego coronado Pirus su yerno
Rodrigo_00064_15,Por Rey con liberia su hija del Rei hispan. y despues
Rodrigo_00064_16,estouieron grand tiempo enderesçando la prouincia de calis
Rodrigo_00064_17,& poblando la tierra E pirus como era mancebo auia
Rodrigo_00064_18,sabor de Andar por la tierra y no estar quedo en vn lugar
Rodrigo_00064_19,& tomo su muger consigo & su caualleria y fuesse por la
Rodrigo_00064_20,Ribera de la montaña contra parte de oriente y el era
Rodrigo_00064_21,muy caçador e fallo en vna montaña muchos ossos & ma
Rodrigo_00064_22,"to ay muchos dellos & fizo gran caça, y puso nombre aquel"
Rodrigo_00064_23,lugar. El Campo Vrisuno. E de si poblo Ay Vna cibdad
Rodrigo_00065_00,Al pie de la sierra y pusole Nombre Osuna por la Caça de
Rodrigo_00065_01,los ossos. y esta es la que Agora llaman osuna. E dende
Rodrigo_00065_02,tomaron por essas montañas contra oriente fasta que llega
Rodrigo_00065_03,ron A vna sierra muy alta. Y pregunto Pirus a los hom
Rodrigo_00065_04,bres de la tierra que lugar era aquel. & ellos dixeron que
Rodrigo_00065_05,le llamauan la tierra del sol porque Auia Ay siempre nie
Rodrigo_00065_06,ue. E Pirus porque vio que Auia alli vnas Vegas & gran
Rodrigo_00065_07,des & muchas nobles Aguas semejole qe seria buena tierra
Rodrigo_00065_08,para panes. & poblo alli vna cibdad y por amor de su muger
Rodrigo_00065_09,pusole nombre liberia. y dexo ay a su muger preñada Y
Rodrigo_00065_10,el fuesse de aquel lugar para donde Agora es la cibdad de
Rodrigo_00065_11,"toledo qe era estonce muy grand montaña, pero Auia ende"
Rodrigo_00065_12,dos torres & la vna es agora en el Alcaçar y la otra a sānt
Rodrigo_00065_13,Roman. E estas torres fizieron dos hermanos hijos
Rodrigo_00065_14,de vn Rey qe Auia nombre Rotas y era de tierra de orien
Rodrigo_00065_15,"te a la parte que llaman eden, alli donde dizen las histori"
Rodrigo_00065_16,as que es el paraiso donde fue fecho Adam. & tam grand
Rodrigo_00065_17,sabor ouo este Rei de Aprender los saberes qe dexo todo
Rodrigo_00065_18,su Reino & todo quanto tenia & començo de yr de vna
Rodrigo_00065_19,tierra en otra parando mientes aquellas cosas porque po
Rodrigo_00065_20,dria mas saber. Assi que fallo en vna tierra entre orien
Rodrigo_00065_21,te y cierço setenta pilares y los treinta eran de laton y
Rodrigo_00065_22,los quarenta de marmoles e jazian en tierra & tenian
Rodrigo_00065_23,escriptas letras en Rededor En que eran scriptos todos los sa
Rodrigo_00065_24,beres
Rodrigo_00066_00,beres y las naturas de las cossas como se auian de obrar. E
Rodrigo_00066_01,Rotas quando lo vio catolos y trasladolos todos y Fizo en
Rodrigo_00066_02,de vn libro que traya consigo por donde Adeuinaua muchas
Rodrigo_00066_03,cosas de las qe auian de ser y fazia tam grandes marauillas
Rodrigo_00066_04,qe los que lo vian tenian que hazia miraglo. & por ende ve
Rodrigo_00066_05,nian todas las gentes a el de manera que lo Acuytauan tāto
Rodrigo_00066_06,que fuyo Ante ellos. y fuesse ascondiendo de vna tierra en
Rodrigo_00066_07,otra fasta que llego a Troia Antes qe fuesse destruyda la
Rodrigo_00066_08,primera vez. y la vio hazer de grandes labores y muy no
Rodrigo_00066_09,bles. E començosse a Reir y preguntaronle las gentes
Rodrigo_00066_10,qe porque se Reya. E el dixo si supiessen los que estas obras
Rodrigo_00066_11,fazen lo que ha de venir sobre ellas non Avrian porque la
Rodrigo_00066_12,brar. y ellos tomaron lo estonçes y lleuaronlo Ante el rey
Rodrigo_00066_13,Laomedon. Y el Rei preguntole porque dixera aquellas
Rodrigo_00066_14,palabras. Y el dixo que dixera en ello la Verdad qe aquellas
Rodrigo_00066_15,gentes passarian por espada & los edifficios por fuego. E
Rodrigo_00066_16,"quando esto oyeron los troyanos quisieron lo matar, mas el"
Rodrigo_00066_17,Rey no quiso Teniendo que lo dezia con locura & por ende
Rodrigo_00066_18,traxeronselo delante y fizolo meter en fierros por ver si
Rodrigo_00066_19,Acordaria . & puso hombres que lo guardassen . E el se
Rodrigo_00066_20,yendo presso y temiendose de muerte supo hazer con que a
Rodrigo_00066_21,dormeciesse A los que lo guardauan & desi limo los fierros
Rodrigo_00066_22,y Fuesse su carrera & vino por aquel lugar por do fue des
Rodrigo_00066_23,pues poblada Roma. E escriuio en vn motrino Quatro le
Rodrigo_00067_00,tras de la Vna parte que dezian Roma y estas letras
Rodrigo_00067_01,"fallo ay Romulo despues, quando la poblo y plugole mu"
Rodrigo_00067_02,cho porque Concordauan con su nombre y pusole Nombre
Rodrigo_00067_03,Roma – ¶ De como Rotas estaua.
Rodrigo_00067_04,12 en la Cueua y de lo que le Acaescio con
Rodrigo_00067_05,tauros que fue de espin –
Rodrigo_00067_06,d Espues que Rotas esto ouo hecho començo de
Rodrigo_00067_07,"Venir a parte de occidente, fasta qe llego a españa"
Rodrigo_00067_08,y Anduuola toda en Rededor assi como las montañas y los
Rodrigo_00067_09,mares la cercan. y despues que fue alli do agora es toledo
Rodrigo_00067_10,vio aquel lugar que era mas en comedio de españa que otro
Rodrigo_00067_11,ninguno y auia alli muy gran montaña. y entendio en su
Rodrigo_00067_12,"saber que alli auia de ser vna grand cibdad, mas que la"
Rodrigo_00067_13,"non poblaria el. y fallo ay vna cueua en que se mettio, dō"
Rodrigo_00067_14,de jacia vn dragon que era muy grande. & quando Rotas
Rodrigo_00067_15,lo vio ouo del gran miedo. Y Rogole que le non fiziesse
Rodrigo_00067_16,mal que todos eran criaturas de dios y el dragon tomo tan
Rodrigo_00067_17,grande Amor con el que lo que Caçaua trayalo A la cueua y
Rodrigo_00067_18,de Aquello comia Rotas & guarescio vn gran tiempo Y
Rodrigo_00067_19,despues acaescio que vn hombre honrrado de Aquella tie
Rodrigo_00067_20,rra que Auia nombre tauros y moraua en las sierras de
Rodrigo_00067_21,Auila corria alli monte y hallo ende vn osso y vino em
Rodrigo_00067_22,pos del hasta que llego a vn lugar do vino el osso y metio
Rodrigo_00067_23,se dentro en la Cueua por guaresçer bien alli donde estaua
Rodrigo_00067_24,Rottas
Rodrigo_00068_00,Rottas. E Rottas en que lo Vido venir ouo miedo Pero Co
Rodrigo_00068_01,mençolo el de halagar y Rogole que no le fiziesse mal bien
Rodrigo_00068_02,assi como fiziera al dragon. E el osso humillose luego y echo
Rodrigo_00068_03,sele en el regaço. & Rotas començole de Rascar en la cabeça
Rodrigo_00068_04,y en tanto llego aquel cauallero que corria enpos del osso y
Rodrigo_00068_05,entro en la cueua y quando los vio A ambos alli estar fue
Rodrigo_00068_06,muy marauillado y mucho mas de Rottas que no del osso por
Rodrigo_00068_07,que le vido muy luenga barua y todo cubierto de cabellos fas
Rodrigo_00068_08,ta en tierra y tuuo que era hombre brauo y puso la saeta
Rodrigo_00068_09,en el Arco & quisola tirar y Rotas rogole por dios que lo
Rodrigo_00068_10,non matasse & estonces tarcos quando lo oyo fablar pregū
Rodrigo_00068_11,tole quien era o como Andaua. & Rotas dixo que no se lo di
Rodrigo_00068_12,ria fasta que lo atreguasse a el y aquel osso qe se viniera A
Rodrigo_00068_13,poner en su encomienda. & el cauallero atreguolos. E desi co
Rodrigo_00068_14,mençole Rotas A contar toda su fazienda. E quando el
Rodrigo_00068_15,Cauallero oyo que Rei era e noble hombre ouo gran duelo del
Rodrigo_00068_16,y Rogole mucho que no estuuiesse alli en aquel peligro &
Rodrigo_00068_17,que se fuesse con el y cassarlo ya con vna su hija que no auia
Rodrigo_00068_18,mas & que despues de sus dias que le dexaria lo suyo todo
Rodrigo_00068_19,y Rotas otorgoselo todo de yr con el de grado. E ellos es
Rodrigo_00068_20,"tando assi hablando en vno, llego el dragon & tarcos quā"
Rodrigo_00068_21,"do lo vio, ouo del grand miedo y quisose yr. & dixo Rotas"
Rodrigo_00068_22,que lo non hiziesse que el guisaria de tal manera que le nō
Rodrigo_00068_23,viniesse ningund daño. E estonces fue Rotas al dragon & co
Rodrigo_00069_00,mençolo de halagar. E el dragon echole Vn medio buey de
